"V1","V2","V3","label"
34.267381965664,37.5113887641918,-13.0941008172998,"2"
34.8990239705945,38.6177432821748,-16.1185449967378,"2"
35.8422779438931,40.8772866771588,-15.5117039283285,"2"
36.4066226329761,33.5992866762921,-16.6050648552413,"2"
36.8806556630225,34.1555331951121,-15.3799276905714,"2"
33.4162186324334,36.9103860938386,-11.4116247867527,"2"
-34.0373262717628,15.2534495428615,13.8172973934885,"3"
-34.9167907142445,15.2900924895857,14.2688011171881,"3"
-36.9407414620341,3.0875528611911,40.9363392308551,"3"
-39.1101502927783,-0.162743221413531,35.1461457133744,"3"
-35.8054638823264,-5.81247388243818,28.6738185307564,"3"
-36.5815895071262,-3.79472776251339,26.3935156679389,"3"
-34.2447975963513,17.9127867703118,15.8944983981496,"3"
-21.3847661271027,11.4670295452654,30.1883005606824,"3"
-37.4707425652973,3.91782610762603,41.5507165966616,"3"
-34.7265036268047,16.407658144295,16.3355461964481,"3"
-36.1322709864044,15.2548314601021,15.8526974309442,"3"
-36.176425764969,15.145788681564,12.8376806812713,"3"
22.1562532355871,-55.9750817854166,-7.03601979246673,"1"
-37.8241150653087,10.2493324571902,1.81278285074233,"3"
-36.5559178267486,10.6017695969219,2.09735179705093,"3"
-40.2266783115657,8.10360829962296,5.0342499932933,"3"
-36.5326483170835,12.7162289897983,0.660390877859657,"3"
-37.4670640227171,12.5195197903331,2.53716009007006,"3"
-39.9938520977409,9.63820841159103,2.67122701885241,"3"
-39.9848719276015,10.0836428386674,3.73365985825155,"3"
-35.4583780637248,9.90271623657838,2.75826884482763,"3"
-33.3651629217179,-7.61246993185881,11.6397259531454,"3"
-33.217147477483,-7.68822732158502,12.1117331657192,"3"
-37.7569406429896,13.4865187218408,2.11855860907549,"3"
-39.965106998597,11.4870571271654,2.28372892428216,"3"
-40.6079192237976,9.05097309184541,4.10172140250293,"3"
-39.1458275918527,11.2006609049836,1.79989746415632,"3"
-41.5865494424399,7.02869742823646,4.48327187008418,"3"
