"FPKM.SRR5179446","FPKM.SRR5179447","FPKM.SRR5179448","FPKM.SRR5978827","FPKM.SRR5978828","FPKM.SRR5978829"
0,0,0.0762430220522121,0,0,0
0,0,0,0,0,0
2.48935025516928,2.51474592521756,2.32607248154935,1.97242430614953,2.23511983619222,1.95133265244939
0,0,0,0,0,0
0,0,0,0,0,0
3.84803978602032,3.97094446398278,0.545949594184649,3.51763600697287,0,3.31086939951539
0,0,0,0,2.55366179114404,0
0,0,4.32571071113696,0.229666668977548,1.85659852960332,0.194611573133129
0,0,0.17099027878517,0,0.521549310490616,0
2.69450381754254,2.48019531254095,0,0,0,0
0.949653705350594,0.887281941653392,0.788889469069123,0.549233462781571,0.508434737700216,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.688747028328835,0.433215863599044,1.00056254137751,0.978489997316451,0
0,0,2.10020598627998,0,0,0
0.517629456616681,0.850336982656357,0.464037734228709,0,0.407865014087052,0.412785860190302
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.864745975067511,1.21806568639027,1.5082379709205,1.77603869674719,1.775538172187,1.66007019020306
0,0.613789052010889,0,0,1.45931567375871,0
2.47208792056681,2.82400547707406,2.9056580076536,2.3374036839969,1.70693849409816,2.14062227355931
0,0,0,0,0,0
0,0,0,0,0,0
0,0.0230509116548298,0,0,0,0
0,0,0,0,0,0
2.81028535507909,0,2.99033336959339,1.85754473779078,0.946271968976801,1.44380925103812
0,0,0,0,0,0
0,2.98344458303882,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.93800080088116,1.80518842920363,2.02731473528047,1.44902566224914,1.52248166309413,1.50482731214786
0,0,0,0,0,0
4.08466256993115,4.14182153374579,4.04416125833078,3.51832967249253,3.61782246968865,3.58217022921938
0.153518713807713,0.19916788261216,0.135692460976124,0.11178852853336,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4.63150000859171,4.59665182172499,4.59886247538865,4.09211726683915,4.35601115789832,4.27804386683882
0,0,0,0,0,0
0,0,0,0,0,0
0,3.03465416319093,0,0,0,0
0,2.01805192280284,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.55828441233004,0,3.44329076215344,3.22618172853634,3.32995882563038,3.19040642075407
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.06648723324251,2.75265547677873,2.75617060939543,0,1.46672264404046,2.13335276113926
0,0,0,0,0,0
0,0,0,0,0,0
0.639484091846279,0.414242716101561,0.742032088572603,0.240060270505013,0.0805730773265705,0.0826453708285368
0.379754025407921,0,0,0,0,0.13992783644489
0,0,0,0,0,0
0,0,0,0,0,0
0.517115412857424,0.654145872864463,0.510528539470065,0.349801191002092,0.361698749107502,0.514322266345196
3.11965912778959,3.22148225744844,3.35449334760915,2.28747761434538,2.33350302252379,2.35727385435251
0,0,0,0,0,0
0,0,0,0,0,0
0.373946601909123,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.323692873792915,0.38355223995426,0,0,0
0,0,0,0,0,0
2.30312959881284,2.31692742484958,2.45112589962477,1.72820003810217,1.85409262175804,1.67430019253096
0,0,0,0,0,0
0.70924651593434,0.454603373048922,0.798078725350871,0.207209439420237,0,0.407012229487612
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.96411764437233,1.81170159669675,1.90014689862175,1.67915892687982,1.46408950476555,1.27119855626301
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.324067467306036,0,0,0
0,0.308103373737905,0.0598217935713903,0,0,0.3927284636049
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.932234314603308,1.07825458195453,0.789184199845918,0.989874340030531,1.08530023373745,1.02203253613604
0,0,0,0,0,0
0,0,2.41007783488509,0.230975195840429,0,0
1.50202604022588,0,1.33068459447526,0,0,0
2.99324411546496,3.22360712277155,1.64146464399485,0,0,0
0,0,0,1.74314826967272,1.6347294003955,0.234529524269477
0.324206906509468,0.63459698552964,1.03280967072664,1.73435541882247,1.93534621361067,1.81178378606458
0,0,0,0,0,0
0.149883661080771,0,0,0,0,0
0.101218413099569,0,0.371658105465978,0.535874791030954,0,2.07630562644071
0,0,0,0,0,0
0.187291414393838,0,0,0,0.199476988738938,0
0,0,0,0,0,0.696332183373913
5.389205542126,5.45645167309276,5.42870416734475,5.03709369807697,4.93135709028,4.84647486218734
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.70670470421607,0.195692795834036,0,0
1.77896463646948,1.88865052384735,1.42320272562312,0.660776227521742,0.618413460169467,0.996985949192512
5.17615243998804,4.81143485994433,5.28287562434644,5.98501715127109,5.94359752751652,6.16823307094341
0.178170281585788,0,0,0,0,0
0,0,0,0,0,0
2.75887664423179,2.80154008155887,2.78297483739896,2.23813505435324,2.20293922308196,2.28676466319925
0,0,0,0,0,0
1.39974040158565,0,0,0,0,0
2.77930469224809,2.88640889480996,2.74541763084722,1.62954500335037,2.01146415110245,1.57051782039924
0,4.28464086689714,0,4.27762878903642,4.21025652820218,0
4.57418121145755,0,4.47832807712229,0,0,2.62754754167802
0,2.34215703931081,0,2.41941187482647,2.03922614641092,4.1921715144777
0,0,0,0,3.80470163460936,0
0,0,1.16380784810184,2.20578128756108,0,0
4.01019387102744,3.85522241394944,3.78518392042754,2.89960180075579,2.86000253508589,2.67022941731897
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.23382549296122,1.34060157587804,0.761293784811679,0.615594268897827,0,0.408881388113064
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.804719391666676,0.88011029143364,0.881533850804109,1.2038056770782,1.3982863342815,1.25829579474464
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
6.08092160038091,6.14585488762348,6.11350562800523,6.37493638795383,6.36041632219793,6.23978816495514
0,0,0,0,0,0
0,0,0,0,0,0
0,2.53083434921659,0,0,0,4.01205452122841
0,1.38660790664994,0,0,0,0
0,0,4.22255041355451,4.22451828846765,0,0
3.7110210521934,0,0,0,4.21008793388579,0
0,0,2.8804488764425,0,0,0
0,4.00468304351985,0,0,0,0
3.40935468160444,0,0,0,0,0
0.175262704617416,0,0.192291393970335,0,0,0
0,4.53925269182101,4.95263833612253,4.37430524304387,0,0
5.52776035638095,4.78359489291543,4.31279962136028,4.59611024542673,5.50196533032907,5.6229036221707
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0856925021914585,0.128955859057651,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.68441391842139,2.64901158494079,2.56814620211001,1.86037845258073,3.07966551206101,3.30131751836976
0,0,0,0,0,0
0,0,0,0.195770894761882,0,0
0,0,0,3.03346159036047,0,0
0,0.239093705305329,0,0,0,0
0,0,0,0,0,0
4.29902759236571,4.25117553722472,4.32859314686258,3.60888504130077,3.48358441168269,3.45973009447905
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0767971304361208,0,0,0,0,0
0,0,0,0,0.551520939393745,0
0,0.4039035679903,1.34917218813918,1.74766839166324,0,1.91412935329018
0,0.863278781898126,0,0,0,0
0,0,0,0,0,0
0.269087022027558,0.499357615594068,0.332255364764633,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,3.59995650907927,0
2.19909750773471,0,0.404209938991127,0,0,0
0,0,4.75764239474599,0,0.757112878622049,0
4.43889795120547,4.511590873128,0.664872360947551,3.74700492197692,1.98244202903712,3.79668849064979
0,0,0,0,0,0
0,0,0,0,0,0
1.6830729855329,1.77075928766271,1.78070988227217,1.34934885750227,1.27942493847819,1.25259065633798
0,0,0,0,2.27149350626601,0
0,0,0,0,0,0
2.72541943126336,2.19645313582557,0,2.61088215900439,0,0
0,1.75547386523851,2.70470201736243,0,0,2.01884493748549
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4.27071035174489,4.36275903000489,4.28718251540648,3.45618124023705,3.29432446058303,3.69054012725299
0,0,0,0,0,0
0,0.817094377037534,1.80454139825442,0,0,0
0,0,0,0,0,0
0,2.36370627517913,2.28402308326861,0,0,0
0,0,0,0,0,0
2.50020598983251,0,0,1.88569032193778,1.68023567676348,1.82341391509367
0,0,0,0,0,1.61340199312553
0,0,0,0,0.106992798213069,0
0,0,0,0,0,0
3.22032159589266,3.14107370745244,3.24431473745796,2.42232558858773,2.41331651021,2.42925896179962
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.98680354973629,4.1741718096986,4.04309957242859,2.60337994575332,3.01559087483499,2.7571122384124
0,0,0,0,0,0
0,0,1.48224062306985,0,0,0
1.62371050680551,1.52873833178342,0.252558564995975,0.745274340386921,0.684659875293935,0.736085281668647
1.63274608725222,1.62720759057426,1.48652646295603,1.96212920144091,1.17805934472049,1.17078395073825
2.30543973330787,2.31462054654994,2.16775612341544,1.37269640072727,1.85280028932017,1.92567059847993
0,0,0,0,0,0
1.6367048872529,1.49364221075929,1.46196067463995,1.43184649995737,1.1335668135565,1.02910794060635
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.03104718529544,0.984162037916373,0.851152954082468,0,0.427847495634045,0.189071789549448
0,0,0,0,0,0
0.650658880131986,0.664397277364465,0.588941731632394,0.53991315887846,0.313704422393802,0.407218945508219
0,0,0,0,0,0
0.637839278775715,0.676808994347789,0.547751860258139,0.425696690747191,0.325013315188131,0.327121670845552
1.73798478666234,1.37954943543243,1.11331910792347,0.656872497672316,0.843040760782834,1.17136121058955
3.16170503690738,3.25267708748704,3.27173252991297,2.99822836516915,2.81477906276636,2.90076268872552
2.35094922072477,2.48453929677652,2.54325161917995,2.36011167744155,2.49387171298451,2.32956021462504
3.40935617525489,3.55279695573912,3.38784790731145,3.12617284372429,2.88084144151353,2.60929518350058
0,2.91917377674653,3.03090792209161,2.50145111979649,1.85651088633511,1.62452767265767
3.06202653097028,0,0,1.74896694637023,2.6513640259651,2.88268197715029
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.109595918492212,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.7322346786202,2.8152473013858,3.01569576934745,2.3408023659112,2.44362229826713,2.18087698278248
0,1.2985345669022,0,0,0,1.21740196791917
0,0,0,0,0,0
0.644819818999832,0.395601378264514,0.97726453467074,0,1.10107516926827,0
2.91788272999147,2.69587202491593,2.86520223661511,2.03814887833225,1.44369681709802,1.86301982714162
0,0,1.46391640609629,0,0.0305140645273894,0
0,0,0,0,0,0
0,0,0,0,0,0
4.07812526873682,4.07396629448702,3.87295096490815,3.56093721019982,3.75140533946773,3.79487672729946
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,2.99339974356488,3.29355647451364,2.19381179142447,2.23912701430997,2.41896034919775
1.97978501390715,1.60791591427348,1.34722229249504,0.704839215792325,0,0.662427926481169
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.36798771393256,1.85334179654815,1.4404659039396,0.889918158961272,0.575201945770201,0.8836388009898
3.81262410910257,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.52150408410584,1.54067653435255,1.94168177137072,0,0,1.65743696188775
0,0,0,0,0,0
0,0,0,0,0,0
2.06949939152426,0.0511423660052753,2.12728527423861,2.3631752832211,2.62511592332817,2.52752129494542
0,2.55955715516481,0,0,0,0
0,0.0227910598582299,0.732615665237592,0,0,0
0.86968429761545,0,0.382556591163266,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.181405373585176,0,0,0
0,0,0,0,0,0
0,0,0,0,0.629159817224304,0
0,0,0,0,0,0
2.86957632414386,0,2.64007159992137,3.65124909003384,0,1.49367909750783
0,0,0,0,0,0.822935679112854
0,0,0,0,0,1.85725130441644
0,0,0,0,0,0
0,0,0,0,0,0
2.00945288002015,2.90730872421319,2.4251434456626,0,3.11581781970526,2.72342378714678
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1.5604029073617,1.63348561555695
0,0,0,0,0,0
1.84119220234789,1.8067447391354,1.60565220147135,2.71196684402708,0,1.88650215423668
3.11358449221932,3.20937506805453,3.23168875897023,2.95948640964784,2.96049428795141,3.07164066649958
0,0,0.259782274766924,0,0,0.408360789693438
0,0,0,0.886716354947298,0,0
0,0,0,0.0711036285755975,0,0.00764331334222284
0.938076477693972,0.571329259398222,0,0.583337110838782,0,0.614832320780968
0,0,0,0,0.363426785822367,0
2.1313876509362,0.140693596424869,0.511922383771393,0.591435277344428,0.0843241986845766,0.562891536739648
0,0,0,0,0,0
0,0,0,0,0,0
0.773350764496185,0.731294481238457,0.841447455607126,0.688580541827552,0.625086224173031,0.680979610195406
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.937573397103025,0.808559687536911,1.00117027225191,1.06849540680342,0.519630466327248,0.596103147107587
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4.34245234235281,4.38379461790598,4.37343871652666,3.61528739536628,3.83075111467418,4.1108249955857
0,0,0,1.77235907654164,0,0
1.16056979527291,1.55957257249907,1.5505007906784,0,1.63957809069608,1.56415229532924
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.0486309891677627,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.50356194312382,1.43909808718534,1.4967123643787,0.247315073320269,0.129570538023967,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.34763164344327,1.12129595299238,1.11493999094558,0.497165757156667,0.316232649015523,0.171929275277617
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.32460613514364,1.13886950254081,1.05556426502399,0.728448221078686,0.915797749259221,0.718229653923523
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.32815831860749,3.65622897239529,3.57802222015063,2.47992612645967,2.15932821625211,1.8966357224976
0,0,0.185347715967436,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.546584841283301,0.784794586564487,0.761286975655649,0,0,0.231476647140622
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
7.23216574306405,7.22299663910057,7.22797134888877,6.40673141544897,6.48353423888809,6.31614009317521
0,0,0,0,0,0
0,0,0,0,0,0
1.37862204068709,1.25036315532097,1.38323038867374,2.6413589752489,2.79201134752219,3.00202736474428
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.398722489508608,0
0,0,0,0,0,0
0,0,0,0,0,0
3.71775427852221,3.69007699960019,3.63292821383737,3.37161768434104,3.4416825269578,3.53999539367966
0.323239773835365,0.438051139985557,0.323757426072796,0,0,0
0,0,0,0,0,0
1.25331585140269,1.1061372269897,1.16906297412009,0,0,1.97092173910701
1.13193776984106,1.34480748120795,0.922224494232847,0.677740948979651,0.776125049160907,0.668193572729861
2.35598516140331,2.19611473169208,2.18281209343011,1.85486100461965,2.04465290689342,2.09038261511278
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.414926768185096,0,0,0,1.03022588545956
0,0,0.600463876192561,0.328201125024289,0,0
3.0259267433,3.05425356816783,3.20689870465308,2.39633159364115,2.67374341951959,2.58451519592265
1.54910430233791,1.92420252432453,1.61422925830163,0.672335722366624,1.23485750515694,0.800522653778498
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.02898687215624,3.16099970842413,3.00074207571592,3.7596275626991,3.68732758463534,4.00294369939035
0,0,0,4.23180578342951,4.21945765017733,0
0,0,0,2.9499918541499,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.176467034931557,0,0,0.235250371012591,0
0,0,0,0,0,0
1.17187997074792,0.997152196521352,0,0.53083784419901,0,0
1.77769365689968,1.5567173126001,1.53915881110803,1.21565374911661,1.3801492620766,1.31518478442175
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.51001360516765,3.4642744777436,3.54770559733793,2.86330554715893,3.09558150716388,2.77266649249509
0,0,0,0,0,0
0,5.08853644327665,1.62971471374882,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1.15701977285439,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.47120931529511,0,0,0,0,0
0,4.33007589130889,0,3.9134597883713,3.58562046005082,3.96043164054646
0,0,0,0,0,0
0.55216652948747,0.546999626208452,0.534502911922529,0.235985557827786,0.372756011747219,0.176729989251127
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,5.74643117651295,0,0,0
0,0,0,0,0,0
5.64996143447384,0,0,0,0,0
0,0,0,0,0,0
0,0,0.188012186514988,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5.57073972461866,5.6063325708498,0,0,0,0
0,0,0,0,0,0
0,0,5.5522983060592,2.26247284773678,2.2759671336351,2.6316623890915
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.830890521892854,0.505100278791141,0.581041703448363,0.377649077731347,0.61848487959955,0.270722684062707
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.241991460356276,0.222850301294038,0.227962822338433,0,0,0
0,0,0,0.174162219970219,0,0
0,0,0,0,0,0
0,0,0,0,0,0.265463301207537
0,0,0,0,0,0
0,0,0,0,0,0
5.02699259760339,5.00679928904532,5.04268994616063,2.99785438010749,4.76195257825334,4.78471382849538
0,0,0,4.34638104344252,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.97327843465639,2.39053672560383,2.17350325296817,1.54901555945366,1.90939332684196,1.27645021279212
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1.0401160062485
0,0,0,0,0,0
2.65715269896596,2.99524317515772,2.6640435934682,3.02856773778917,3.04650887113398,1.55097649031229
0,0,0,0,0,2.41604658198514
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.272208367843897,0.190602218795595,0,0.202855243987321,0,0.247850972644737
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.25518406082478,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.277243279260547,0
0,0,0,0,0,0
2.40763718285726,2.41021246128484,2.16875594492736,2.2040962580449,2.55389299792327,2.31691931768223
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.468959645812872,2.22212384896236,0.0630638544195378,1.74301251161681,2.00580704699367,1.84021465599067
0,0,0,0,0,0
0,0,0,0,0,0
0.576565672067914,0.922197848396367,0,0,0,0
2.23519123346105,0,2.63105374640025,0,0,0
0.299956157160162,0,0,0.520055084639613,0.242386657117288,0.152017231787173
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.31255539910729,1.52827174727482,1.3440433209532,0.513143041979369,0.682740478487802,0.595680286740314
1.63229288072001,1.58448825701273,1.48226799134332,0.820092347043863,0,1.07212021020435
0,0,0,0,0.260178651832125,0
0,0,0,0,0.996876793788929,0
0,0,0,0,0.0740792783118198,0
0.702772777102262,0,0.49973722653383,0,0.326883599414733,0.26957181166376
2.87593729646638,2.55859116316712,2.68640819174584,2.51989108811404,2.26081606038134,2.35866378843461
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.106314814818818,0.154605242678448,0,0,0
0,0,0,0,0,1.26816008176728
0.435322422211833,0.835325858184067,0.627847734081648,0.844764857998862,0.759132818688421,0.585958578156905
0,0,0,0,0.014306726187931,0
0,0,0,0,0,0
2.50561963691683,1.03760010346077,0,0,0,0
0,0,0,0,0,0
1.43759901995338,2.21912080422904,2.2079309482801,1.8249869388171,2.17762252759473,1.75034623889714
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0.243973671919306,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.09840271319868,2.44558687590934,2.2360504813249,2.2435453986834,2.01740101887562,2.40170609414946
0,0,0,0,0,0
2.55357996307727,1.6935221950696,2.26831521210197,1.33571191032046,2.09502713905616,1.19427368240975
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.244001691056922,0.198828543537766,0.239446924941374,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.7507327619228,3.65894515656769,3.68331310681447,3.58668753338972,3.58931670958062,0
0,0,0,0,0,0
0,0,0,0,0,3.66329588346182
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5.24119372357161,5.56071312053894,5.50267376114407,5.22001541462263,5.47926872381467,5.36599852460518
3.66097560794117,3.69499081374537,3.71179123441037,3.44062921605508,3.42905109375422,3.28533104415124
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.53998956421765,0.534715051061898,0.592713918765721,0.270493061436102,0.306535235037292,0.359685333710742
0,0,0,0,0,0
0,0,0,0,0,0
1.66595072959475,1.78443990825816,1.3467657462095,1.42467973807477,1.4900920622483,0
1.36710654730944,0,0,0,0,0
0,0,0.423343663558934,0,1.53005625525616,0
0,0,0,0,0,0
0,0,0,0,0,0
0.333871357737111,0.304793712253587,0.299617447517316,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.436613876912654,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
9.01605537207966,9.09673847457606,8.9075024480652,9.36576309000238,9.32773792587145,9.26259053742012
3.2460383207559,3.14568185663142,3.08857685052289,3.36780450802286,3.24305559191731,3.32453312430836
0,0,0,0,0,0
2.18992479305887,2.0411076794137,1.78834744144205,1.7406582033261,1.83123558552936,1.53815124103086
0,0,0,0,0,0
0,0,0,0,0,0
0.538575906620813,0.528484304483429,0.730311277439626,0.260282246122347,0.347765422724488,0.26309451687486
0,0,0,0,0,0
2.67689472683661,2.63244202651216,2.59260964091681,2.29530073203371,2.15105478693344,2.00542621832306
0,0,0,0,0,0
0,0,1.54040476145029,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.50697508350569,3.47597448678895,3.4532993476781,2.87114558578261,3.13425922489552,2.87882557146752
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
6.71636608040032,6.74851442066889,6.7885716841351,6.87641942936279,6.93070134069,6.94075394178285
2.8094617786747,2.73061343834051,2.76442429257273,2.19560272488552,1.24269395754962,2.41830114859119
0,0,0.255868082641728,0,0.697863651653001,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0.164433604852159,0,0
0,0,0,0,0,0
0,0,0,0,1.59131989504397,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.653899242576097
4.08589734698047,1.55513046663871,1.52433202420068,0.877617051636165,0,0.844717462824785
2.04300986722019,4.23245868859497,4.06167624213835,4.66077502978722,4.66411933327129,4.43328664820159
0,1.05076496309296,0,0,0,0.699045179000302
0,0,0,0,0,0
0,0,0.72511901689829,0,0,0
0.340635185235154,0,0.123223852241874,0.253800523967813,0.129644387400297,0.127933012225481
3.29525297022953,2.95613603563847,3.11938473182579,2.44182976981849,3.11235801501705,3.04333557988024
0,0,0,1.92861629458312,0,0
0,0,0,0.207173198289863,0,0
0,0.743503765954595,0.661371093498781,0,0,0
0,0,0,0,0,0
0.360223793068907,0.293103228302049,0,0.500362550385597,0,0.143905357237333
0,0,0,0,0,0
0,0,0,0,0,0
1.8078004399288,1.6858316339688,1.55827008345101,0.793751917908519,0.627666599016564,1.16077178168448
0,0,0,0,0,0
0.0983670020664628,0.097296605459014,0,0,0,0.120320086581204
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.46674247883193,0,0,0,0,0
0,0,0,0,0,0
0,1.52035837878319,1.30984847341768,0.661720417314984,1.06653700239579,0.980199363968298
0,0,0,0,0,0
0,0,0,0,0,0
1.44692527345978,1.52062440025625,1.55736303301006,0.830012690820142,0.958340103064081,0.794121370539219
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.234113770312655,0.303756203890663,0.402930599575498,0,0,0
0,0,0,0,0,0
0,0,0.274101800298817,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.230918648729698,0,0,1.38389447379471,1.63466249756124,1.45921493580166
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.70022218772068,0,1.83220626781905,0,0,1.07218951210402
0,1.64223484398645,0,1.12258658520574,1.08304040470576,0
0,0,0,0,0,0
8.96329625576274,8.96187109659659,8.94353519108296,0,0,8.54843389652015
1.97430499818368,1.77895286548939,0.0660409562650233,8.2003625436382,8.00958484148224,2.88772957308631
0,0,0,0,0,0
1.23932226906211,2.33952309746255,0,1.34170116392739,1.58513128616718,0.870704021283549
2.46404767013236,2.20125306487983,1.27302645408124,3.14541285533341,2.93119703467069,3.06966831547983
