"gene_id","rep_name","fpkm"
"ANKRD36BP2","EX_0",0
"ANKRD36C","EX_0",0.375896
"ANKRD37","EX_0",5.86948
"ANKRD39","EX_0",3.08527
"ANKRD40","EX_0",16.0655
"ANKRD42","EX_0",4.37955
"ANKRD44","EX_0",1.14585
"ANKRD44-IT1","EX_0",0
"ANKRD45","EX_0",0.115368
"ANKRD46","EX_0",2.00668
"ANKRD49","EX_0",5.41019
"ANKRD50","EX_0",5.98084
"ANKRD52","EX_0",8.05717
"ANKRD53","EX_0",1.16741
"ANKRD54","EX_0",5.50288
"ANKRD55","EX_0",0
"ANKRD6","EX_0",0.866199
"ANKRD60","EX_0",0
"ANKRD61","EX_0",0.152864
"ANKRD62","EX_0",0
"ANKRD62P1-PARP4P3","EX_0",0
"ANKRD63","EX_0",0
"ANKRD65","EX_0",1.46663
"ANKRD66","EX_0",0
"ANKRD7","EX_0",0.155054
"ANKRD9","EX_0",2.32857
"ANKS1A","EX_0",4.71928
"ANKS1B","EX_0",0.0567393
"ANKS3","EX_0",5.28144
"ANKS4B","EX_0",0
"ANKS6","EX_0",5.47549
"ANKUB1","EX_0",0
"ANKZF1","EX_0",9.14727
"ANLN","EX_0",2.8683
"ANO1","EX_0",2.07242
"ANO1-AS2","EX_0",0.0773429
"ANO10","EX_0",28.5943
"ANO2","EX_0",0.0427335
"ANO3","EX_0",0.510039
"ANO4","EX_0",0.59391
"ANO5","EX_0",0.00963971
"ANO6","EX_0",27.626
"ANO7","EX_0",0.0798245
"ANO8","EX_0",2.48547
"ANO9","EX_0",0
"ANOS1","EX_0",0
"ANP32A","EX_0",14.7619
"ANP32A-IT1","EX_0",0.102191
"ANP32AP1","EX_0",0.180152
"ANP32B","EX_0",77.2681
"ANP32C","EX_0",0
"ANP32D","EX_0",0
"ANP32E","EX_0",8.73788
"ANPEP","EX_0",74.9354
"ANTXR1","EX_0",102.387
"ANTXR2","EX_0",67.1119
"ANTXRL","EX_0",0
"ANTXRLP1","EX_0",0
"ANXA1","EX_0",337.671
"ANXA10","EX_0",0
"ANXA11","EX_0",126.911
"ANXA13","EX_0",0.124911
"ANXA2","EX_0",876.189
"ANXA2P1","EX_0",0.238942
"ANXA2P2","EX_0",65.6443
"ANXA2P3","EX_0",0
"ANXA2R","EX_0",0.876383
"ANXA3","EX_0",1.2426
"ANXA4","EX_0",190.203
"ANXA5","EX_0",817.639
"ANXA6","EX_0",310.638
"ANXA7","EX_0",43.4406
"ANXA8","EX_0",0
"ANXA8L1","EX_0",0
"ANXA9","EX_0",0.405439
"AOAH","EX_0",0
"AOAH-IT1","EX_0",0
"AOC1","EX_0",0
"AOC2","EX_0",0.418931
"AOC3","EX_0",2.69446
"AOC4P","EX_0",0
"AOX1","EX_0",53.1054
"AOX2P","EX_0",0.0278636
"AP1AR","EX_0",5.92443
"AP1B1","EX_0",10.8587
"AP1B1P1","EX_0",0
"AP1G1","EX_0",15.9515
"AP1G2","EX_0",2.66805
"AP1M1","EX_0",66.3133
"AP1M2","EX_0",0
"AP1S1","EX_0",33.5805
"AP1S2","EX_0",13.1996
"AP1S3","EX_0",0.340145
"AP2A1","EX_0",61.1915
"AP2A2","EX_0",16.453
"AP2B1","EX_0",46.3966
"AP2M1","EX_0",205.934
"AP2S1","EX_0",72.9126
"AP3B1","EX_0",22.4024
"AP3B2","EX_0",1.03038
"AP3D1","EX_0",32.8144
"AP3M1","EX_0",12.8035
"AP3M2","EX_0",4.22139
"AP3S1","EX_0",98.6372
"AP3S2","EX_0",7.27382
"AP4B1","EX_0",2.57273
"AP4B1-AS1","EX_0",0.278143
"AP4E1","EX_0",3.35309
"AP4M1","EX_0",6.41846
"AP4S1","EX_0",0.905353
"AP5B1","EX_0",4.69134
"AP5M1","EX_0",8.69681
"AP5S1","EX_0",4.88366
"AP5Z1","EX_0",8.39267
"APAF1","EX_0",4.62191
"APBA1","EX_0",3.30938
"APBA2","EX_0",1.07787
"APBA3","EX_0",4.69199
"APBB1","EX_0",26.3141
"APBB1IP","EX_0",7.21532
"APBB2","EX_0",18.908
"APBB3","EX_0",5.28881
"APC","EX_0",6.49104
"APC2","EX_0",0.162783
"APCDD1","EX_0",94.7304
"APCDD1L","EX_0",0.960353
"APCDD1L-AS1","EX_0",0.0528496
"APCS","EX_0",0
"APEH","EX_0",21.6697
"APELA","EX_0",0
"APEX1","EX_0",65.1027
"APEX2","EX_0",4.86338
"APH1A","EX_0",53.3475
"APH1B","EX_0",7.30061
"API5","EX_0",27.7639
"APIP","EX_0",10.6112
"APITD1","EX_0",6.15837
"APITD1-CORT","EX_0",0.271823
"APLF","EX_0",1.37143
"APLN","EX_0",2.19679
"APLNR","EX_0",0
"APLP1","EX_0",0.948635
"APLP2","EX_0",284.595
"APMAP","EX_0",64.1623
"APOA1","EX_0",0.0714509
"APOA1-AS","EX_0",0
"APOA1BP","EX_0",25.6559
"APOA2","EX_0",0
"APOA4","EX_0",0
"APOA5","EX_0",0
"APOB","EX_0",0.56692
"APOBEC1","EX_0",0
"APOBEC2","EX_0",0
"APOBEC3A","EX_0",0
"APOBEC3A_B","EX_0",0
"APOBEC3B","EX_0",0.478252
"APOBEC3B-AS1","EX_0",0
"APOBEC3C","EX_0",40.5297
"APOBEC3D","EX_0",0.876734
"APOBEC3F","EX_0",1.19801
"APOBEC3G","EX_0",1.63379
"APOBEC3H","EX_0",0.107997
"APOBEC4","EX_0",0
"APOBR","EX_0",0.013983
"APOC1","EX_0",3.10683
"APOC1P1","EX_0",0
"APOC2","EX_0",0.0820251
"APOC3","EX_0",0
"APOC4","EX_0",0
"APOC4-APOC2","EX_0",0
"APOD","EX_0",41.3673
"APOE","EX_0",85.8256
"APOF","EX_0",0
"APOH","EX_0",0
"APOL1","EX_0",13.1173
"APOL2","EX_0",18.6016
"APOL3","EX_0",10.7189
"APOL4","EX_0",1.64679
"APOL5","EX_0",0.0384903
"APOL6","EX_0",4.70757
"APOLD1","EX_0",0.307138
"APOM","EX_0",0
"APOO","EX_0",4.65659
"APOOL","EX_0",5.67619
"APOOP5","EX_0",0
"APOPT1","EX_0",14.5451
"APP","EX_0",353.342
"APPBP2","EX_0",14.2248
"APPL1","EX_0",11.1856
"APPL2","EX_0",34.1792
"APRT","EX_0",57.6174
"APTR","EX_0",4.23604
"APTX","EX_0",7.99512
"AQP1","EX_0",0.662118
"AQP10","EX_0",0
"AQP11","EX_0",2.14302
"AQP12A","EX_0",0
"AQP12B","EX_0",0
"AQP2","EX_0",0
"AQP3","EX_0",0.862346
"AQP4","EX_0",0
"AQP4-AS1","EX_0",0
"AQP5","EX_0",0
"AQP6","EX_0",0.0585024
"AQP7","EX_0",0.0488477
"AQP7P1","EX_0",0
"AQP7P3","EX_0",0
"AQP8","EX_0",0.0869767
"AQP9","EX_0",0
"AQR","EX_0",10.2905
"AR","EX_0",7.12028
"ARAF","EX_0",17.1869
"ARAP1","EX_0",22.9397
"ARAP2","EX_0",0.282227
"ARAP3","EX_0",1.97744
"ARC","EX_0",0.129059
"ARCN1","EX_0",59.6543
"AREG","EX_0",0
"AREL1","EX_0",10.4086
"ARF1","EX_0",172.976
"ARF3","EX_0",44.5541
"ARF4","EX_0",163.016
"ARF5","EX_0",94.8436
"ARF6","EX_0",33.599
"ARFGAP1","EX_0",22.2946
"ARFGAP2","EX_0",17.9452
"ARFGAP3","EX_0",18.9904
"ARFGEF1","EX_0",10.1778
"ARFGEF2","EX_0",8.75848
"ARFGEF3","EX_0",0.0376008
"ARFIP1","EX_0",14.8229
"ARFIP2","EX_0",7.03842
"ARFRP1","EX_0",5.98748
"ARG1","EX_0",0
"ARG2","EX_0",3.61154
"ARGFX","EX_0",0
"ARGFXP2","EX_0",0.0869224
"ARGLU1","EX_0",59.1555
"ARHGAP1","EX_0",73.4605
"ARHGAP10","EX_0",16.7564
"ARHGAP11A","EX_0",3.97558
"ARHGAP11B","EX_0",0.629139
"ARHGAP12","EX_0",16.7613
"ARHGAP15","EX_0",0
"ARHGAP17","EX_0",16.1262
"ARHGAP18","EX_0",7.31938
"ARHGAP19","EX_0",1.59128
"ARHGAP19-SLIT1","EX_0",0
"ARHGAP20","EX_0",7.49061
"ARHGAP21","EX_0",29.9084
"ARHGAP22","EX_0",5.35384
"ARHGAP23","EX_0",25.0799
"ARHGAP24","EX_0",5.67957
"ARHGAP25","EX_0",0.214235
"ARHGAP26","EX_0",1.98571
"ARHGAP26-AS1","EX_0",0
"ARHGAP26-IT1","EX_0",0
"ARHGAP27","EX_0",0.0971229
"ARHGAP28","EX_0",7.61202
"ARHGAP29","EX_0",23.1054
"ARHGAP30","EX_0",0.0262087
"ARHGAP31","EX_0",1.03981
"ARHGAP31-AS1","EX_0",0
"ARHGAP32","EX_0",1.5688
"ARHGAP33","EX_0",1.25376
"ARHGAP35","EX_0",13.8917
"ARHGAP36","EX_0",0
"ARHGAP39","EX_0",0.827512
"ARHGAP4","EX_0",0.266881
"ARHGAP40","EX_0",0
"ARHGAP42","EX_0",0.936002
"ARHGAP44","EX_0",0.318099
"ARHGAP5","EX_0",10.0163
"ARHGAP5-AS1","EX_0",0.562263
"ARHGAP6","EX_0",8.37454
"ARHGAP8","EX_0",0.0737036
"ARHGAP9","EX_0",0.0417738
"ARHGDIA","EX_0",145.61
"ARHGDIB","EX_0",0.872107
"ARHGDIG","EX_0",0
"ARHGEF1","EX_0",21.2891
"ARHGEF10","EX_0",14.3086
"ARHGEF10L","EX_0",6.86076
"ARHGEF11","EX_0",7.86926
"ARHGEF12","EX_0",29.7726
"ARHGEF15","EX_0",0
"ARHGEF16","EX_0",0
"ARHGEF17","EX_0",16.9127
"ARHGEF18","EX_0",7.69546
"ARHGEF19","EX_0",1.11994
"ARHGEF2","EX_0",17.0731
"ARHGEF25","EX_0",26.9455
"ARHGEF26","EX_0",0.501805
"ARHGEF26-AS1","EX_0",0.0257329
"ARHGEF28","EX_0",4.39135
"ARHGEF3","EX_0",5.1645
"ARHGEF3-AS1","EX_0",0
"ARHGEF33","EX_0",0.140213
"ARHGEF34P","EX_0",0.11846
"ARHGEF35","EX_0",0.147981
"ARHGEF37","EX_0",0.694829
"ARHGEF38","EX_0",0
"ARHGEF38-IT1","EX_0",0
"ARHGEF39","EX_0",0.434404
"ARHGEF4","EX_0",0.247918
"ARHGEF40","EX_0",11.7631
"ARHGEF5","EX_0",0.40352
"ARHGEF6","EX_0",6.7648
"ARHGEF7","EX_0",12.8619
"ARHGEF7-AS1","EX_0",0
"ARHGEF7-AS2","EX_0",0
"ARHGEF9","EX_0",4.7961
"ARHGEF9-IT1","EX_0",0
"ARID1A","EX_0",7.45995
"ARID1B","EX_0",8.81692
"ARID2","EX_0",3.40516
"ARID3A","EX_0",4.65535
"ARID3B","EX_0",0.421402
"ARID3C","EX_0",0.0960542
"ARID4A","EX_0",5.62358
"ARID4B","EX_0",8.06326
"ARID5A","EX_0",11.8327
"ARID5B","EX_0",65.747
"ARIH1","EX_0",16.8513
"ARIH2","EX_0",15.7073
"ARIH2OS","EX_0",0.396287
"ARL1","EX_0",32.5886
"ARL10","EX_0",1.90694
"ARL11","EX_0",0
"ARL13A","EX_0",0
"ARL13B","EX_0",3.2716
"ARL14","EX_0",0
"ARL14EP","EX_0",11.1071
"ARL14EPL","EX_0",0
"ARL15","EX_0",12.1286
"ARL16","EX_0",12.3764
"ARL17A","EX_0",0
"ARL17B","EX_0",0
"ARL2","EX_0",88.3312
"ARL2-SNX15","EX_0",0
"ARL2BP","EX_0",37.5748
"ARL3","EX_0",7.06748
"ARL4A","EX_0",3.36625
"ARL4C","EX_0",12.4818
"ARL4D","EX_0",5.35847
"ARL5A","EX_0",9.93493
"ARL5B","EX_0",2.69415
"ARL5C","EX_0",0
"ARL6","EX_0",2.11396
"ARL6IP1","EX_0",41.7426
"ARL6IP4","EX_0",65.5472
"ARL6IP5","EX_0",179.637
"ARL6IP6","EX_0",9.29658
"ARL8A","EX_0",16.6969
"ARL8B","EX_0",47.2916
"ARL9","EX_0",0.220561
"ARMC1","EX_0",9.55576
"ARMC10","EX_0",9.88073
"ARMC12","EX_0",0.483049
"ARMC2","EX_0",0.782532
"ARMC2-AS1","EX_0",0
"ARMC3","EX_0",0
"ARMC4","EX_0",0.0958677
"ARMC5","EX_0",2.54181
"ARMC6","EX_0",8.19199
"ARMC7","EX_0",3.81566
"ARMC8","EX_0",16.9012
"ARMC9","EX_0",6.49194
"ARMCX1","EX_0",34.082
"ARMCX2","EX_0",21.4661
"ARMCX3","EX_0",45.4262
"ARMCX4","EX_0",2.01785
"ARMCX5","EX_0",2.59285
"ARMCX5-GPRASP2","EX_0",0.965038
"ARMCX6","EX_0",7.98896
"ARMS2","EX_0",0
"ARMT1","EX_0",15.0631
"ARNT","EX_0",18.6974
"ARNT2","EX_0",10.0279
"ARNTL","EX_0",6.7
"ARNTL2","EX_0",2.03173
"ARNTL2-AS1","EX_0",0
"ARPC1A","EX_0",64.1166
"ARPC1B","EX_0",73.4355
"ARPC2","EX_0",165.993
"ARPC3","EX_0",129.754
"ARPC4","EX_0",82.2569
"ARPC4-TTLL3","EX_0",4.50918
"ARPC5","EX_0",81.6726
"ARPC5L","EX_0",21.1514
"ARPIN","EX_0",6.97441
"ARPP19","EX_0",25.6129
"ARPP21","EX_0",0
"ARR3","EX_0",0
"ARRB1","EX_0",3.53471
"ARRB2","EX_0",3.02975
"ARRDC1","EX_0",5.07038
"ARRDC1-AS1","EX_0",6.38084
"ARRDC2","EX_0",7.50507
"ARRDC3","EX_0",8.19873
"ARRDC3-AS1","EX_0",0
"ARRDC4","EX_0",11.5843
"ARRDC5","EX_0",0.0322821
"ARSA","EX_0",10.6052
"ARSB","EX_0",12.8768
"ARSD","EX_0",3.51248
"ARSE","EX_0",1.35746
"ARSF","EX_0",0
"ARSG","EX_0",1.35723
"ARSH","EX_0",0
"ARSI","EX_0",1.57009
"ARSJ","EX_0",15.4795
"ARSK","EX_0",9.1246
"ART1","EX_0",0
"ART3","EX_0",0.117139
"ART4","EX_0",0
"ART5","EX_0",0.243647
"ARTN","EX_0",0.100768
"ARV1","EX_0",7.63589
"ARVCF","EX_0",1.44945
"ARX","EX_0",0
"AS3MT","EX_0",0.86033
"ASAH1","EX_0",42.2609
"ASAH2","EX_0",0
"ASAH2B","EX_0",0.107278
"ASAP1","EX_0",29.8184
"ASAP1-IT1","EX_0",0
"ASAP1-IT2","EX_0",0
"ASAP2","EX_0",6.72801
"ASAP3","EX_0",19.5548
"ASB1","EX_0",8.75316
"ASB10","EX_0",0
"ASB11","EX_0",0
"ASB12","EX_0",0.0437601
"ASB13","EX_0",6.62576
"ASB14","EX_0",0.10981
"ASB15","EX_0",0
"ASB16","EX_0",0.64151
"ASB16-AS1","EX_0",3.2036
"ASB17","EX_0",0
"ASB18","EX_0",0
"ASB2","EX_0",1.34502
"ASB3","EX_0",4.83728
"ASB4","EX_0",0
"ASB5","EX_0",0.236532
"ASB6","EX_0",5.75977
"ASB7","EX_0",3.84783
"ASB8","EX_0",9.72798
"ASB9","EX_0",0.166773
"ASB9P1","EX_0",0.105
"ASCC1","EX_0",8.11537
"ASCC2","EX_0",13.2275
"ASCC3","EX_0",12.0235
"ASCL1","EX_0",0
"ASCL2","EX_0",0
"ASCL3","EX_0",0
"ASCL4","EX_0",0
"ASCL5","EX_0",0.0995487
"ASF1A","EX_0",7.53296
"ASF1B","EX_0",0.365442
"ASGR1","EX_0",0.145985
"ASGR2","EX_0",0
"ASH1L","EX_0",9.08514
"ASH1L-AS1","EX_0",0.339946
"ASH2L","EX_0",11.9269
"ASIC1","EX_0",3.20845
"ASIC2","EX_0",0.0188853
"ASIC3","EX_0",0.971731
"ASIC4","EX_0",0
"ASIC5","EX_0",0
"ASIP","EX_0",0
"ASL","EX_0",18.3122
"ASMT","EX_0",0
"ASMTL","EX_0",0
"ASMTL-AS1","EX_0",0
"ASNA1","EX_0",52.6495
"ASNS","EX_0",7.85099
"ASNSD1","EX_0",18.9683
"ASPA","EX_0",8.58967
"ASPDH","EX_0",0.0748549
"ASPG","EX_0",0
"ASPH","EX_0",121.366
"ASPHD1","EX_0",2.03522
"ASPHD2","EX_0",0.606171
"ASPM","EX_0",0.40391
"ASPN","EX_0",24.2681
"ASPRV1","EX_0",0.525433
"ASPSCR1","EX_0",5.81094
"ASRGL1","EX_0",0.0766369
"ASS1","EX_0",18.8783
"ASTE1","EX_0",1.99524
"ASTL","EX_0",0
"ASTN1","EX_0",0.0126739
"ASTN2","EX_0",2.80173
"ASTN2-AS1","EX_0",0
"ASUN","EX_0",7.32344
"ASXL1","EX_0",14.7938
"ASXL2","EX_0",6.12555
"ASXL3","EX_0",0.151025
"ASZ1","EX_0",0
"ATAD1","EX_0",15.9356
"ATAD2","EX_0",4.02444
"ATAD2B","EX_0",1.60123
"ATAD3A","EX_0",6.37114
"ATAD3B","EX_0",3.12503
"ATAD3C","EX_0",0.0147404
"ATAD5","EX_0",0.290201
"ATAT1","EX_0",0
"ATCAY","EX_0",0.020679
"ATE1","EX_0",5.53663
"ATE1-AS1","EX_0",0.886973
"ATF1","EX_0",9.41102
"ATF2","EX_0",12.9961
"ATF3","EX_0",7.36161
"ATF4","EX_0",157.999
"ATF5","EX_0",17.2881
"ATF6","EX_0",7.63648
"ATF6B","EX_0",0.0394204
"ATF7","EX_0",11.3357
"ATF7IP","EX_0",4.40843
"ATF7IP2","EX_0",0.223536
"ATG10","EX_0",1.57626
"ATG101","EX_0",21.7151
"ATG12","EX_0",15.8719
"ATG13","EX_0",14.6982
"ATG14","EX_0",7.22577
"ATG16L1","EX_0",8.08363
"ATG16L2","EX_0",1.58542
"ATG2A","EX_0",5.32921
"ATG2B","EX_0",5.81362
"ATG3","EX_0",23.6548
"ATG4A","EX_0",4.81457
"ATG4B","EX_0",13.7102
"ATG4C","EX_0",5.59999
"ATG4D","EX_0",2.65194
"ATG5","EX_0",10.611
"ATG7","EX_0",5.38483
"ATG9A","EX_0",25.7248
"ATG9B","EX_0",0
"ATHL1","EX_0",8.01347
"ATIC","EX_0",30.4069
"ATL1","EX_0",4.05419
"ATL2","EX_0",8.595
"ATL3","EX_0",32.4993
"ATM","EX_0",7.42592
"ATMIN","EX_0",14.8525
"ATN1","EX_0",53.9411
"ATOH1","EX_0",0
"ATOH7","EX_0",0
"ATOH8","EX_0",5.73803
"ATOX1","EX_0",60.7011
"ATP10A","EX_0",2.26429
"ATP10B","EX_0",0
"ATP10D","EX_0",5.90608
"ATP11A","EX_0",4.28793
"ATP11A-AS1","EX_0",0
"ATP11AUN","EX_0",0
"ATP11B","EX_0",12.6231
"ATP11C","EX_0",11.6406
"ATP12A","EX_0",0
"ATP13A1","EX_0",12.208
"ATP13A2","EX_0",3.93788
"ATP13A3","EX_0",30.259
"ATP13A4","EX_0",0.0214894
"ATP13A4-AS1","EX_0",0
"ATP13A5","EX_0",0
"ATP13A5-AS1","EX_0",0
"ATP1A1","EX_0",97.7138
"ATP1A1-AS1","EX_0",0.852241
"ATP1A2","EX_0",1.49358
"ATP1A3","EX_0",0.0148363
"ATP1A4","EX_0",0
"ATP1B1","EX_0",2.41292
"ATP1B2","EX_0",0.0212422
"ATP1B3","EX_0",51.4307
"ATP1B4","EX_0",0
"ATP2A1","EX_0",0.0977565
"ATP2A1-AS1","EX_0",0.777275
"ATP2A2","EX_0",91.5244
"ATP2A3","EX_0",0.62868
"ATP2B1","EX_0",17.5275
"ATP2B2","EX_0",0.00617682
"ATP2B2-IT2","EX_0",0
"ATP2B3","EX_0",0
"ATP2B4","EX_0",45.4573
"ATP2C1","EX_0",29.6261
"ATP2C2","EX_0",0.0571952
"ATP4A","EX_0",0
"ATP4B","EX_0",0
"ATP5A1","EX_0",152.459
"ATP5B","EX_0",185.315
"ATP5C1","EX_0",65.9314
"ATP5D","EX_0",41.9493
"ATP5E","EX_0",435.924
"ATP5EP2","EX_0",0.750675
"ATP5F1","EX_0",46.6361
"ATP5G1","EX_0",46.4765
"ATP5G2","EX_0",118.998
"ATP5G3","EX_0",31.2641
"ATP5H","EX_0",155.502
"ATP5I","EX_0",188.651
"ATP5J","EX_0",63.1181
"ATP5J2","EX_0",125.375
"ATP5J2-PTCD1","EX_0",0
"ATP5L","EX_0",82.0653
"ATP5L2","EX_0",0
"ATP5O","EX_0",116.25
"ATP5S","EX_0",3.02168
"ATP5SL","EX_0",17.5457
"ATP6AP1","EX_0",39.5666
"ATP6AP1L","EX_0",0.999299
"ATP6AP2","EX_0",126.079
"ATP6V0A1","EX_0",14.0674
"ATP6V0A2","EX_0",3.80983
"ATP6V0A4","EX_0",0
"ATP6V0B","EX_0",33.4168
"ATP6V0C","EX_0",88.9752
"ATP6V0CP3","EX_0",0.114979
"ATP6V0D1","EX_0",39.0625
"ATP6V0D2","EX_0",0
"ATP6V0E1","EX_0",296.21
"ATP6V0E2","EX_0",6.48138
"ATP6V0E2-AS1","EX_0",0.217104
"ATP6V1A","EX_0",22.0911
"ATP6V1B1","EX_0",0.435461
"ATP6V1B1-AS1","EX_0",0
"ATP6V1B2","EX_0",38.9195
"ATP6V1C1","EX_0",17.5836
"ATP6V1C2","EX_0",0.183276
"ATP6V1D","EX_0",30.385
"ATP6V1E1","EX_0",81.7201
"ATP6V1E2","EX_0",0.412352
"ATP6V1F","EX_0",134.64
"ATP6V1G1","EX_0",39.7435
"ATP6V1G2","EX_0",0
"ATP6V1G2-DDX39B","EX_0",0
"ATP6V1G3","EX_0",0
"ATP6V1H","EX_0",19.8768
"ATP7A","EX_0",3.65174
"ATP7B","EX_0",0.468981
"ATP8A1","EX_0",0.113565
"ATP8A2","EX_0",0
"ATP8B1","EX_0",10.8774
"ATP8B2","EX_0",68.5451
"ATP8B3","EX_0",0.468131
"ATP8B4","EX_0",3.93657
"ATP8B5P","EX_0",0
"ATP9A","EX_0",14.9562
"ATP9B","EX_0",5.68086
"ATPAF1","EX_0",17.5339
"ATPAF2","EX_0",3.18851
"ATPIF1","EX_0",89.1956
"ATR","EX_0",3.07092
"ATRAID","EX_0",97.2712
"ATRIP","EX_0",3.12321
"ATRN","EX_0",19.3578
"ATRNL1","EX_0",0.0641515
"ATRX","EX_0",11.6851
"ATXN1","EX_0",6.37594
"ATXN10","EX_0",34.3424
"ATXN1L","EX_0",8.1106
"ATXN2","EX_0",13.1884
"ATXN2L","EX_0",19.1363
"ATXN3","EX_0",2.51396
"ATXN3L","EX_0",0
"ATXN7","EX_0",4.42723
"ATXN7L1","EX_0",2.41047
"ATXN7L2","EX_0",1.93408
"ATXN7L3","EX_0",16.6077
"ATXN7L3B","EX_0",21.3747
"ATXN8OS","EX_0",0
"AUH","EX_0",6.48615
"AUNIP","EX_0",0.0525934
"AUP1","EX_0",52.4972
"AURKA","EX_0",3.41094
"AURKAIP1","EX_0",56.0629
"AURKAPS1","EX_0",0.036954
"AURKB","EX_0",0.50997
"AURKC","EX_0",0.53261
"AUTS2","EX_0",6.66892
"AVEN","EX_0",16.7016
"AVIL","EX_0",0.667012
"AVL9","EX_0",5.97812
"AVP","EX_0",0.136804
"AVPI1","EX_0",24.0288
"AVPR1A","EX_0",0
"AVPR1B","EX_0",0
"AVPR2","EX_0",0
"AWAT1","EX_0",0
"AWAT2","EX_0",0
"AXDND1","EX_0",0.0177708
"AXIN1","EX_0",7.47893
"AXIN2","EX_0",7.77577
"AXL","EX_0",49.82
"AZGP1","EX_0",0
"AZGP1P1","EX_0",0
"AZI2","EX_0",31.9905
"AZIN1","EX_0",29.5314
"AZIN1-AS1","EX_0",0.388714
"AZIN2","EX_0",1.04492
"AZU1","EX_0",0.0720505
"B2M","EX_0",1279.2
"B3GALNT1","EX_0",2.75459
"B3GALNT2","EX_0",6.34105
"B3GALT1","EX_0",0.303842
"B3GALT2","EX_0",0.314443
"B3GALT4","EX_0",0
"B3GALT5","EX_0",0
"B3GALT5-AS1","EX_0",0
"B3GALT6","EX_0",10.0129
"B3GAT1","EX_0",0
"B3GAT2","EX_0",0
"B3GAT3","EX_0",17.1738
"B3GLCT","EX_0",2.28844
"B3GNT2","EX_0",5.62396
"B3GNT3","EX_0",0
"B3GNT4","EX_0",0.145964
"B3GNT5","EX_0",4.42966
"B3GNT6","EX_0",0
"B3GNT7","EX_0",0.0883229
"B3GNT8","EX_0",2.40711
"B3GNT9","EX_0",14.4526
"B3GNTL1","EX_0",1.15361
"B4GALNT1","EX_0",0.136747
"B4GALNT2","EX_0",0
"B4GALNT3","EX_0",0
"B4GALNT4","EX_0",0.559939
"B4GALT1","EX_0",35.1085
"B4GALT1-AS1","EX_0",1.84502
"B4GALT2","EX_0",24.1014
"B4GALT3","EX_0",6.25603
"B4GALT4","EX_0",9.25114
"B4GALT4-AS1","EX_0",0
"B4GALT5","EX_0",15.3449
"B4GALT6","EX_0",0.790874
"B4GALT7","EX_0",10.3439
"B4GAT1","EX_0",21.7217
"B9D1","EX_0",5.36749
"B9D2","EX_0",3.15049
"BAALC","EX_0",0.295702
"BAALC-AS1","EX_0",0.095611
"BAALC-AS2","EX_0",0
"BAAT","EX_0",0
"BABAM1","EX_0",33.0899
"BACE1","EX_0",23.5443
"BACE1-AS","EX_0",1.37816
"BACE2","EX_0",6.52493
"BACH1","EX_0",10.1727
"BACH1-IT2","EX_0",0
"BACH2","EX_0",0.879895
"BAD","EX_0",45.0737
"BAG1","EX_0",8.83001
"BAG2","EX_0",37.6774
"BAG3","EX_0",24.8458
"BAG4","EX_0",6.0175
"BAG5","EX_0",8.64151
"BAG6","EX_0",0.0169884
"BAGE","EX_0",0
"BAGE3","EX_0",0
"BAGE4","EX_0",0
"BAGE5","EX_0",0
"BAHCC1","EX_0",2.38163
"BAHD1","EX_0",7.18401
"BAIAP2","EX_0",4.22521
"BAIAP2-AS1","EX_0",3.80684
"BAIAP2L1","EX_0",1.80883
"BAIAP2L2","EX_0",0.265735
"BAIAP3","EX_0",0.09198
"BAK1","EX_0",3.02827
"BAMBI","EX_0",2.45068
"BANCR","EX_0",0.0969056
"BANF1","EX_0",47.5499
"BANF2","EX_0",0
"BANK1","EX_0",0.54468
"BANP","EX_0",3.30385
"BAP1","EX_0",18.0497
"BARD1","EX_0",1.11978
"BARHL1","EX_0",0.0369671
"BARHL2","EX_0",0
"BARX1","EX_0",0.158694
"BARX2","EX_0",0
"BASP1","EX_0",179.788
"BASP1P1","EX_0",0
"BATF","EX_0",0
"BATF2","EX_0",0.479613
"BATF3","EX_0",1.1384
"BAX","EX_0",114.454
"BAZ1A","EX_0",4.13194
"BAZ1B","EX_0",21.019
"BAZ2A","EX_0",10.1267
"BAZ2B","EX_0",2.65607
"BBC3","EX_0",9.26293
"BBIP1","EX_0",5.24443
"BBOX1","EX_0",0.0612738
"BBOX1-AS1","EX_0",0
"BBS1","EX_0",13.4394
"BBS10","EX_0",10.2786
"BBS12","EX_0",2.76528
"BBS2","EX_0",13.8284
"BBS4","EX_0",10.0209
"BBS5","EX_0",3.20256
"BBS7","EX_0",10.7415
"BBS9","EX_0",6.9276
"BBX","EX_0",13.4001
"BCAM","EX_0",8.48077
"BCAN","EX_0",0.0453256
"BCAP29","EX_0",7.4601
"BCAP31","EX_0",77.8538
"BCAR1","EX_0",17.3202
"BCAR3","EX_0",10.0217
"BCAR4","EX_0",0
"BCAS1","EX_0",0
"BCAS2","EX_0",15.776
"BCAS3","EX_0",7.61984
"BCAS4","EX_0",5.92691
"BCAT1","EX_0",11.5098
"BCAT2","EX_0",20.6689
"BCCIP","EX_0",20.7015
"BCDIN3D","EX_0",1.59635
"BCDIN3D-AS1","EX_0",0.37112
"BCHE","EX_0",0.931236
"BCKDHA","EX_0",10.003
"BCKDHB","EX_0",10.1816
"BCKDK","EX_0",18.3287
"BCL10","EX_0",6.90604
"BCL11A","EX_0",0
